Match_Date,Match_Format,Opponent,Winner,Margin,Ground,Year,Gender,Toss_Winner,Toss_Decision,Player_of_Match,Event_Name
5/21/2019,ODI,Scotland,Sri Lanka,35 runs,"Grange Cricket Club, Raeburn Place",2019,male,Scotland,field,N Pradeep,Sri Lanka tour of England and Scotland
6/1/2019,ODI,New Zealand,Opponent,10 wickets,Sophia Gardens,2019,male,New Zealand,field,MJ Henry,ICC Cricket World Cup
6/15/2019,ODI,Australia,Opponent,87 runs,Kennington Oval,2019,male,Sri Lanka,field,AJ Finch,ICC Cricket World Cup
6/21/2019,ODI,England,Sri Lanka,20 runs,Headingley,2019,male,Sri Lanka,bat,SL Malinga,ICC Cricket World Cup
6/28/2019,ODI,South Africa,Opponent,9 wickets,Riverside Ground,2019,male,South Africa,field,D Pretorius,ICC Cricket World Cup
7/1/2019,ODI,West Indies,Sri Lanka,23 runs,Riverside Ground,2019,male,West Indies,field,WIA Fernando,ICC Cricket World Cup
7/6/2019,ODI,India,Opponent,7 wickets,Headingley,2019,male,Sri Lanka,bat,RG Sharma,ICC Cricket World Cup
7/26/2019,ODI,Bangladesh,Sri Lanka,91 runs,"R.Premadasa Stadium, Khettarama",2019,male,Sri Lanka,bat,MDKJ Perera,Bangladesh tour of Sri Lanka
7/28/2019,ODI,Bangladesh,Sri Lanka,7 wickets,"R.Premadasa Stadium, Khettarama",2019,male,Bangladesh,bat,WIA Fernando,Bangladesh tour of Sri Lanka
7/31/2019,ODI,Bangladesh,Sri Lanka,122 runs,"R.Premadasa Stadium, Khettarama",2019,male,Sri Lanka,bat,AD Mathews,Bangladesh tour of Sri Lanka
8/14/2019,Test,New Zealand,Sri Lanka,6 wickets,Galle International Stadium,2019,male,New Zealand,bat,FDM Karunaratne,New Zealand in Sri Lanka Test Series
8/22/2019,Test,New Zealand,Opponent,65 runs,P Sara Oval,2019,male,Sri Lanka,bat,TWM Latham,New Zealand in Sri Lanka Test Series
9/1/2019,T20,New Zealand,Opponent,5 wickets,Pallekele International Cricket Stadium,2019,male,Sri Lanka,bat,LRPL Taylor,New Zealand tour of Sri Lanka
9/3/2019,T20,New Zealand,Opponent,4 wickets,Pallekele International Cricket Stadium,2019,male,Sri Lanka,bat,TG Southee,New Zealand tour of Sri Lanka
9/6/2019,T20,New Zealand,Sri Lanka,37 runs,Pallekele International Cricket Stadium,2019,male,Sri Lanka,bat,SL Malinga,New Zealand tour of Sri Lanka
9/29/2019,T20,Australia,Opponent,41 runs,North Sydney Oval,2019,female,Australia,bat,BL Mooney,Sri Lanka Women tour of Australia
9/30/2019,T20,Australia,Opponent,9 wickets,North Sydney Oval,2019,female,Sri Lanka,bat,BL Mooney,Sri Lanka Women tour of Australia
9/30/2019,ODI,Pakistan,Opponent,67 runs,National Stadium,2019,male,Pakistan,bat,Usman Shinwari,Sri Lanka tour of Pakistan
10/2/2019,ODI,Pakistan,Opponent,5 wickets,National Stadium,2019,male,Sri Lanka,bat,Abid Ali,Sri Lanka tour of Pakistan
10/2/2019,T20,Australia,Opponent,132 runs,North Sydney Oval,2019,female,Australia,bat,AJ Healy,Sri Lanka Women tour of Australia
10/5/2019,T20,Pakistan,Sri Lanka,64 runs,Gaddafi Stadium,2019,male,Pakistan,field,MD Gunathilaka,Sri Lanka tour of Pakistan
10/5/2019,ODI,Australia,Opponent,157 runs,Allan Border Field,2019,female,Australia,bat,MM Lanning,ICC Women's Championship
10/7/2019,T20,Pakistan,Sri Lanka,35 runs,Gaddafi Stadium,2019,male,Sri Lanka,bat,PBB Rajapaksa,Sri Lanka tour of Pakistan
10/7/2019,ODI,Australia,Opponent,110 runs,Allan Border Field,2019,female,Australia,bat,RL Haynes,ICC Women's Championship
10/9/2019,T20,Pakistan,Sri Lanka,13 runs,Gaddafi Stadium,2019,male,Sri Lanka,bat,PWH de Silva,Sri Lanka tour of Pakistan
10/9/2019,ODI,Australia,Opponent,9 wickets,Allan Border Field,2019,female,Sri Lanka,bat,AJ Healy,ICC Women's Championship
10/27/2019,T20,Australia,Opponent,134 runs,Adelaide Oval,2019,male,Sri Lanka,field,DA Warner,Sri Lanka tour of Australia
10/30/2019,T20,Australia,Opponent,9 wickets,"Brisbane Cricket Ground, Woolloongabba",2019,male,Sri Lanka,bat,DA Warner,Sri Lanka tour of Australia
11/1/2019,T20,Australia,Opponent,7 wickets,Melbourne Cricket Ground,2019,male,Australia,field,DA Warner,Sri Lanka tour of Australia
12/11/2019,Test,Pakistan,Draw,,Rawalpindi Cricket Stadium,2019,male,Sri Lanka,bat,Abid Ali,Sri Lanka in Pakistan Test Series
12/19/2019,Test,Pakistan,Opponent,263 runs,National Stadium,2019,male,Pakistan,bat,Abid Ali,Sri Lanka in Pakistan Test Series
1/7/2020,T20,India,Opponent,7 wickets,Holkar Cricket Stadium,2020,male,India,field,Navdeep Saini,Sri Lanka tour of India
1/10/2020,T20,India,Opponent,78 runs,Maharashtra Cricket Association Stadium,2020,male,Sri Lanka,field,SN Thakur,Sri Lanka tour of India
1/19/2020,Test,Zimbabwe,Sri Lanka,10 wickets,Harare Sports Club,2020,male,Zimbabwe,bat,AD Mathews,Sri Lanka tour of Zimbabwe
1/27/2020,Test,Zimbabwe,Draw,,Harare Sports Club,2020,male,Zimbabwe,bat,Sikandar Raza,Sri Lanka tour of Zimbabwe
2/22/2020,ODI,West Indies,Sri Lanka,1 wickets,Sinhalese Sports Club Ground,2020,male,Sri Lanka,field,PWH de Silva,West Indies tour of Sri Lanka
2/22/2020,T20,New Zealand,Opponent,7 wickets,W.A.C.A. Ground,2020,female,New Zealand,field,HNK Jensen,ICC Women's World Twenty20
2/24/2020,T20,Australia,Opponent,5 wickets,W.A.C.A. Ground,2020,female,Sri Lanka,bat,RL Haynes,ICC Women's World Twenty20
2/26/2020,ODI,West Indies,Sri Lanka,161 runs,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2020,male,West Indies,field,WIA Fernando,West Indies tour of Sri Lanka
2/29/2020,T20,India,Opponent,7 wickets,Junction Oval,2020,female,Sri Lanka,bat,RP Yadav,ICC Women's World Twenty20
3/1/2020,ODI,West Indies,Sri Lanka,6 runs,Pallekele International Cricket Stadium,2020,male,Sri Lanka,bat,AD Mathews,West Indies tour of Sri Lanka
3/2/2020,T20,Bangladesh,Sri Lanka,9 wickets,Junction Oval,2020,female,Bangladesh,bat,HASD Siriwardene,ICC Women's World Twenty20
3/4/2020,T20,West Indies,Opponent,25 runs,Pallekele International Cricket Stadium,2020,male,West Indies,bat,O Thomas,West Indies tour of Sri Lanka
3/6/2020,T20,West Indies,Opponent,7 wickets,Pallekele International Cricket Stadium,2020,male,West Indies,field,AD Russell,West Indies tour of Sri Lanka
12/26/2020,Test,South Africa,Opponent,45 runs,SuperSport Park,2020,male,Sri Lanka,bat,F du Plessis,Sri Lanka tour of South Africa
1/3/2021,Test,South Africa,Opponent,10 wickets,The Wanderers Stadium,2021,male,Sri Lanka,bat,D Elgar,Sri Lanka tour of South Africa
1/14/2021,Test,England,Opponent,7 wickets,Galle International Stadium,2021,male,Sri Lanka,bat,JE Root,England tour of Sri Lanka
1/22/2021,Test,England,Opponent,6 wickets,Galle International Stadium,2021,male,Sri Lanka,bat,JE Root,England tour of Sri Lanka
3/3/2021,T20,West Indies,Opponent,4 wickets,"Coolidge Cricket Ground, Antigua",2021,male,West Indies,field,KA Pollard,Sri Lanka tour of West Indies
3/5/2021,T20,West Indies,Sri Lanka,43 runs,"Coolidge Cricket Ground, Antigua",2021,male,Sri Lanka,bat,PWH de Silva,Sri Lanka tour of West Indies
3/7/2021,T20,West Indies,Opponent,3 wickets,"Coolidge Cricket Ground, Antigua",2021,male,Sri Lanka,bat,FA Allen,Sri Lanka tour of West Indies
3/10/2021,ODI,West Indies,Opponent,8 wickets,Sir Vivian Richards Stadium,2021,male,Sri Lanka,bat,SD Hope,West Indies v Sri Lanka
3/12/2021,ODI,West Indies,Opponent,5 wickets,Sir Vivian Richards Stadium,2021,male,West Indies,field,E Lewis,West Indies v Sri Lanka
3/14/2021,ODI,West Indies,Opponent,5 wickets,Sir Vivian Richards Stadium,2021,male,West Indies,field,DM Bravo,West Indies v Sri Lanka
3/21/2021,Test,West Indies,Draw,,Sir Vivian Richards Stadium,2021,male,West Indies,field,NE Bonner,Sri Lanka tour of West Indies
3/29/2021,Test,West Indies,Draw,,Sir Vivian Richards Stadium,2021,male,Sri Lanka,field,KC Brathwaite,Sri Lanka tour of West Indies
4/21/2021,Test,Bangladesh,Draw,,Pallekele International Cricket Stadium,2021,male,Bangladesh,bat,FDM Karunaratne,Sri Lanka v Bangladesh
4/29/2021,Test,Bangladesh,Sri Lanka,209 runs,Pallekele International Cricket Stadium,2021,male,Sri Lanka,bat,P Jayawickrama,Bangladesh tour of Sri Lanka
5/23/2021,ODI,Bangladesh,Opponent,33 runs,"Shere Bangla National Stadium, Mirpur",2021,male,Bangladesh,bat,Mushfiqur Rahim,Sri Lanka tour of Bangladesh
5/25/2021,ODI,Bangladesh,Opponent,103 runs,Sher-e-Bangla National Cricket Stadium,2021,male,Bangladesh,bat,Mushfiqur Rahim,Sri Lanka tour of Bangladesh
5/28/2021,ODI,Bangladesh,Sri Lanka,97 runs,"Shere Bangla National Stadium, Mirpur",2021,male,Sri Lanka,bat,PVD Chameera,Sri Lanka tour of Bangladesh
6/23/2021,T20,England,Opponent,8 wickets,"Sophia Gardens, Cardiff",2021,male,Sri Lanka,bat,JC Buttler,Sri Lanka tour of England
6/24/2021,T20,England,Opponent,5 wickets,"Sophia Gardens, Cardiff",2021,male,Sri Lanka,bat,LS Livingstone,Sri Lanka tour of England
6/26/2021,T20,England,Opponent,89 runs,"The Rose Bowl, Southampton",2021,male,Sri Lanka,field,DJ Malan,Sri Lanka tour of England
6/29/2021,ODI,England,Opponent,5 wickets,"Riverside Ground, Chester-le-Street",2021,male,England,field,CR Woakes,Sri Lanka tour of England
7/1/2021,ODI,England,Opponent,8 wickets,"Kennington Oval, London",2021,male,England,field,SM Curran,Sri Lanka tour of England
7/4/2021,ODI,England,No Result,,"County Ground, Bristol",2021,male,England,field,,Sri Lanka tour of England
7/18/2021,ODI,India,Opponent,7 wickets,"R Premadasa Stadium, Colombo",2021,male,Sri Lanka,bat,PP Shaw,India tour of Sri Lanka
7/20/2021,ODI,India,Opponent,3 wickets,"R Premadasa Stadium, Colombo",2021,male,Sri Lanka,bat,DL Chahar,India tour of Sri Lanka
7/23/2021,ODI,India,Sri Lanka,3 wickets,"R Premadasa Stadium, Colombo",2021,male,India,bat,WIA Fernando,India tour of Sri Lanka
7/25/2021,T20,India,Opponent,38 runs,"R Premadasa Stadium, Colombo",2021,male,Sri Lanka,field,B Kumar,India tour of Sri Lanka
7/28/2021,T20,India,Sri Lanka,4 wickets,"R Premadasa Stadium, Colombo",2021,male,Sri Lanka,field,DM de Silva,India tour of Sri Lanka
7/29/2021,T20,India,Sri Lanka,7 wickets,"R Premadasa Stadium, Colombo",2021,male,India,bat,PWH de Silva,India tour of Sri Lanka
9/2/2021,ODI,South Africa,Sri Lanka,14 runs,"R Premadasa Stadium, Colombo",2021,male,Sri Lanka,bat,WIA Fernando,South Africa tour of Sri Lanka
9/4/2021,ODI,South Africa,Opponent,67 runs,"R Premadasa Stadium, Colombo",2021,male,South Africa,bat,JN Malan,South Africa tour of Sri Lanka
9/7/2021,ODI,South Africa,Sri Lanka,78 runs,"R Premadasa Stadium, Colombo",2021,male,Sri Lanka,bat,PVD Chameera,South Africa tour of Sri Lanka
9/10/2021,T20,South Africa,Opponent,28 runs,"R Premadasa Stadium, Colombo",2021,male,South Africa,bat,AK Markram,South Africa tour of Sri Lanka
9/12/2021,T20,South Africa,Opponent,9 wickets,"R Premadasa Stadium, Colombo",2021,male,Sri Lanka,bat,T Shamsi,South Africa tour of Sri Lanka
9/14/2021,T20,South Africa,Opponent,10 wickets,"R Premadasa Stadium, Colombo",2021,male,Sri Lanka,bat,Q de Kock,South Africa tour of Sri Lanka
10/18/2021,T20,Namibia,Sri Lanka,7 wickets,"Zayed Cricket Stadium, Abu Dhabi",2021,male,Sri Lanka,field,M Theekshana,ICC Men's T20 World Cup
10/20/2021,T20,Ireland,Sri Lanka,70 runs,"Zayed Cricket Stadium, Abu Dhabi",2021,male,Ireland,field,PWH de Silva,ICC Men's T20 World Cup
10/22/2021,T20,Netherlands,Sri Lanka,8 wickets,Sharjah Cricket Stadium,2021,male,Sri Lanka,field,CBRLS Kumara,ICC Men's T20 World Cup
10/24/2021,T20,Bangladesh,Sri Lanka,5 wickets,Sharjah Cricket Stadium,2021,male,Sri Lanka,field,KIC Asalanka,ICC Men's T20 World Cup
10/28/2021,T20,Australia,Opponent,7 wickets,Dubai International Cricket Stadium,2021,male,Australia,field,A Zampa,ICC Men's T20 World Cup
10/30/2021,T20,South Africa,Opponent,4 wickets,Sharjah Cricket Stadium,2021,male,South Africa,field,T Shamsi,ICC Men's T20 World Cup
11/1/2021,T20,England,Opponent,26 runs,Sharjah Cricket Stadium,2021,male,Sri Lanka,field,JC Buttler,ICC Men's T20 World Cup
11/4/2021,T20,West Indies,Sri Lanka,20 runs,"Zayed Cricket Stadium, Abu Dhabi",2021,male,West Indies,field,KIC Asalanka,ICC Men's T20 World Cup
11/21/2021,Test,West Indies,Sri Lanka,187 runs,Galle International Stadium,2021,male,Sri Lanka,bat,FDM Karunaratne,West Indies tour of Sri Lanka
11/29/2021,Test,West Indies,Sri Lanka,164 runs,Galle International Stadium,2021,male,Sri Lanka,bat,DM de Silva,West Indies tour of Sri Lanka
1/16/2022,ODI,Zimbabwe,Sri Lanka,5 wickets,Pallekele International Cricket Stadium,2022,male,Zimbabwe,bat,LD Chandimal,Zimbabwe tour of Sri Lanka
1/18/2022,ODI,Zimbabwe,Opponent,22 runs,Pallekele International Cricket Stadium,2022,male,Zimbabwe,bat,CR Ervine,Zimbabwe tour of Sri Lanka
1/18/2022,T20,Scotland,Sri Lanka,109 runs,"Kinrara Academy Oval, Kuala Lumpur",2022,female,Sri Lanka,bat,AC Jayangani,Commonwealth Games Women's Cricket Competition Qualifiers
1/20/2022,T20,Kenya,Sri Lanka,9 wickets,"Kinrara Academy Oval, Kuala Lumpur",2022,female,Sri Lanka,field,AC Jayangani,Kenya Women tour of Malaysia
1/21/2022,ODI,Zimbabwe,Sri Lanka,184 runs,Pallekele International Cricket Stadium,2022,male,Sri Lanka,bat,KIC Asalanka,Zimbabwe tour of Sri Lanka
1/22/2022,T20,Malaysia,Sri Lanka,93 runs,"Kinrara Academy Oval, Kuala Lumpur",2022,female,Malaysia,field,H Madavi,Sri Lanka Women tour of Malaysia
1/24/2022,T20,Bangladesh,Sri Lanka,22 runs,"Kinrara Academy Oval, Kuala Lumpur",2022,female,Sri Lanka,bat,,Commonwealth Games Women's Cricket Competition Qualifiers
2/11/2022,T20,Australia,Opponent,20 runs,Sydney Cricket Ground,2022,male,Sri Lanka,field,A Zampa,Sri Lanka tour of Australia
2/13/2022,T20,Australia,Tie,,Sydney Cricket Ground,2022,male,Sri Lanka,field,JR Hazlewood,Sri Lanka tour of Australia
2/15/2022,T20,Australia,Opponent,6 wickets,"Manuka Oval, Canberra",2022,male,Australia,field,KW Richardson,Sri Lanka tour of Australia
2/18/2022,T20,Australia,Opponent,6 wickets,Melbourne Cricket Ground,2022,male,Australia,field,GJ Maxwell,Sri Lanka tour of Australia
2/20/2022,T20,Australia,Sri Lanka,5 wickets,Melbourne Cricket Ground,2022,male,Australia,bat,BKG Mendis,Sri Lanka tour of Australia
2/24/2022,T20,India,Opponent,62 runs,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2022,male,Sri Lanka,field,Ishan Kishan,Sri Lanka tour of India
2/26/2022,T20,India,Opponent,7 wickets,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,male,India,field,SS Iyer,Sri Lanka tour of India
2/27/2022,T20,India,Opponent,6 wickets,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2022,male,Sri Lanka,bat,SS Iyer,Sri Lanka tour of India
3/4/2022,Test,India,Opponent,222 runs,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",2022,male,India,bat,RA Jadeja,Sri Lanka tour of India
3/12/2022,Test,India,Opponent,238 runs,"M Chinnaswamy Stadium, Bengaluru",2022,male,India,bat,SS Iyer,Sri Lanka tour of India
5/15/2022,Test,Bangladesh,Draw,,"Zahur Ahmed Chowdhury Stadium, Chattogram",2022,male,Sri Lanka,bat,AD Mathews,Sri Lanka tour of Bangladesh
5/23/2022,Test,Bangladesh,Sri Lanka,10 wickets,"Shere Bangla National Stadium, Mirpur",2022,male,Bangladesh,bat,AM Fernando,Sri Lanka tour of Bangladesh
5/24/2022,T20,Pakistan,Opponent,6 wickets,"Southend Club Cricket Stadium, Karachi",2022,female,Sri Lanka,bat,Tuba Hassan,Sri Lanka Women tour of Pakistan
5/26/2022,T20,Pakistan,Opponent,7 wickets,"Southend Club Cricket Stadium, Karachi",2022,female,Sri Lanka,bat,Ayesha Naseem,Sri Lanka Women tour of Pakistan
5/28/2022,T20,Pakistan,Opponent,4 wickets,"Southend Club Cricket Stadium, Karachi",2022,female,Sri Lanka,bat,Bismah Maroof,Sri Lanka Women tour of Pakistan
6/1/2022,ODI,Pakistan,Opponent,8 wickets,"Southend Club Cricket Stadium, Karachi",2022,female,Sri Lanka,bat,Ghulam Fatima,Sri Lanka Women tour of Pakistan
6/3/2022,ODI,Pakistan,Opponent,73 runs,"Southend Club Cricket Stadium, Karachi",2022,female,Pakistan,bat,Sidra Ameen,Sri Lanka Women tour of Pakistan
6/5/2022,ODI,Pakistan,Sri Lanka,93 runs,"Southend Club Cricket Stadium, Karachi",2022,female,Sri Lanka,bat,AC Jayangani,Sri Lanka Women tour of Pakistan
6/7/2022,T20,Australia,Opponent,10 wickets,"R Premadasa Stadium, Colombo",2022,male,Australia,field,JR Hazlewood,Australia tour of Sri Lanka
6/8/2022,T20,Australia,Opponent,3 wickets,"R Premadasa Stadium, Colombo",2022,male,Australia,field,MS Wade,Australia tour of Sri Lanka
6/11/2022,T20,Australia,Sri Lanka,4 wickets,Pallekele International Cricket Stadium,2022,male,Australia,bat,MD Shanaka,Australia tour of Sri Lanka
6/14/2022,ODI,Australia,Opponent,2 wickets,Pallekele International Cricket Stadium,2022,male,Sri Lanka,bat,GJ Maxwell,Australia tour of Sri Lanka
6/16/2022,ODI,Australia,Sri Lanka,26 runs,Pallekele International Cricket Stadium,2022,male,Australia,field,C Karunaratne,Australia tour of Sri Lanka
6/19/2022,ODI,Australia,Sri Lanka,6 wickets,"R Premadasa Stadium, Colombo",2022,male,Australia,bat,P Nissanka,Australia tour of Sri Lanka
6/21/2022,ODI,Australia,Sri Lanka,4 runs,"R Premadasa Stadium, Colombo",2022,male,Australia,field,KIC Asalanka,Australia tour of Sri Lanka
6/23/2022,T20,India,Opponent,34 runs,Rangiri Dambulla International Stadium,2022,female,India,bat,JI Rodrigues,India Women tour of Sri Lanka
6/24/2022,ODI,Australia,Opponent,4 wickets,"R Premadasa Stadium, Colombo",2022,male,Sri Lanka,bat,C Karunaratne,Australia tour of Sri Lanka
6/25/2022,T20,India,Opponent,5 wickets,Rangiri Dambulla International Stadium,2022,female,Sri Lanka,bat,H Kaur,India Women tour of Sri Lanka
6/27/2022,T20,India,Sri Lanka,7 wickets,Rangiri Dambulla International Stadium,2022,female,India,bat,AC Jayangani,India Women tour of Sri Lanka
6/29/2022,Test,Australia,Opponent,10 wickets,Galle International Stadium,2022,male,Sri Lanka,bat,C Green,Australia tour of Sri Lanka
7/1/2022,ODI,India,Opponent,4 wickets,Pallekele International Cricket Stadium,2022,female,Sri Lanka,bat,DB Sharma,India Women tour of Sri Lanka
7/4/2022,ODI,India,Opponent,10 wickets,Pallekele International Cricket Stadium,2022,female,India,field,Renuka Singh,India Women tour of Sri Lanka
7/7/2022,ODI,India,Opponent,39 runs,Pallekele International Cricket Stadium,2022,female,Sri Lanka,field,H Kaur,India Women tour of Sri Lanka
7/8/2022,Test,Australia,Sri Lanka,39 runs,Galle International Stadium,2022,male,Australia,bat,NGRP Jayasuriya,Australia tour of Sri Lanka
7/16/2022,Test,Pakistan,Opponent,4 wickets,Galle International Stadium,2022,male,Sri Lanka,bat,Abdullah Shafique,Pakistan tour of Sri Lanka
7/24/2022,Test,Pakistan,Sri Lanka,246 runs,Galle International Stadium,2022,male,Sri Lanka,bat,DM de Silva,Pakistan tour of Sri Lanka
7/30/2022,T20,England,Opponent,5 wickets,"Edgbaston, Birmingham",2022,female,Sri Lanka,bat,,Commonwealth Games Women's Cricket Competition
8/2/2022,T20,New Zealand,Opponent,45 runs,"Edgbaston, Birmingham",2022,female,New Zealand,bat,,Commonwealth Games Women's Cricket Competition
8/4/2022,T20,South Africa,Opponent,10 wickets,"Edgbaston, Birmingham",2022,female,South Africa,field,,Commonwealth Games Women's Cricket Competition
9/1/2022,T20,Bangladesh,Sri Lanka,2 wickets,Dubai International Cricket Stadium,2022,male,Sri Lanka,field,BKG Mendis,Men's T20 Asia Cup
9/6/2022,T20,India,Sri Lanka,6 wickets,Dubai International Cricket Stadium,2022,male,Sri Lanka,field,MD Shanaka,Men's T20 Asia Cup
9/9/2022,T20,Pakistan,Sri Lanka,5 wickets,Dubai International Cricket Stadium,2022,male,Sri Lanka,field,PWH de Silva,Men's T20 Asia Cup
9/11/2022,T20,Pakistan,Sri Lanka,23 runs,Dubai International Cricket Stadium,2022,male,Pakistan,field,PBB Rajapaksa,Men's T20 Asia Cup
10/1/2022,T20,India,Opponent,41 runs,"Sylhet International Cricket Stadium, Academy Ground",2022,female,Sri Lanka,field,JI Rodrigues,Women's Asia Cup
10/2/2022,T20,United Arab Emirates,Sri Lanka,11 runs,"Sylhet International Cricket Stadium, Academy Ground",2022,female,Sri Lanka,bat,H Madavi,Women's Asia Cup
10/4/2022,T20,Thailand,Sri Lanka,49 runs,"Sylhet International Cricket Stadium, Academy Ground",2022,female,Sri Lanka,bat,H Madavi,Women's Asia Cup
10/8/2022,T20,Malaysia,Sri Lanka,72 runs,Sylhet International Cricket Stadium,2022,female,Sri Lanka,bat,M Shehani,Women's Asia Cup
10/10/2022,T20,Bangladesh,Sri Lanka,3 runs,Sylhet International Cricket Stadium,2022,female,Bangladesh,field,I Ranaweera,Women's Asia Cup
10/11/2022,T20,Pakistan,Opponent,5 wickets,Sylhet International Cricket Stadium,2022,female,Sri Lanka,bat,Umaima Sohail,Women's Asia Cup
10/13/2022,T20,Pakistan,Sri Lanka,1 runs,Sylhet International Cricket Stadium,2022,female,Sri Lanka,bat,I Ranaweera,Women's Asia Cup
10/15/2022,T20,India,Opponent,8 wickets,Sylhet International Cricket Stadium,2022,female,Sri Lanka,bat,Renuka Singh,Women's Asia Cup
10/16/2022,T20,Namibia,Opponent,55 runs,"GMHBA Stadium, South Geelong, Victoria",2022,male,Sri Lanka,field,JN Frylinck,ICC Men's T20 World Cup
10/18/2022,T20,United Arab Emirates,Sri Lanka,79 runs,"GMHBA Stadium, South Geelong, Victoria",2022,male,United Arab Emirates,field,P Nissanka,ICC Men's T20 World Cup
10/20/2022,T20,Netherlands,Sri Lanka,16 runs,"GMHBA Stadium, South Geelong, Victoria",2022,male,Sri Lanka,bat,BKG Mendis,ICC Men's T20 World Cup
10/23/2022,T20,Ireland,Sri Lanka,9 wickets,"Bellerive Oval, Hobart",2022,male,Ireland,bat,BKG Mendis,ICC Men's T20 World Cup
10/25/2022,T20,Australia,Opponent,7 wickets,Perth Stadium,2022,male,Australia,field,MP Stoinis,ICC Men's T20 World Cup
10/29/2022,T20,New Zealand,Opponent,65 runs,Sydney Cricket Ground,2022,male,New Zealand,bat,GD Phillips,ICC Men's T20 World Cup
11/5/2022,T20,England,Opponent,4 wickets,Sydney Cricket Ground,2022,male,Sri Lanka,bat,AU Rashid,ICC Men's T20 World Cup
1/3/2023,T20,India,Opponent,2 runs,"Wankhede Stadium, Mumbai",2023,male,Sri Lanka,field,DJ Hooda,Sri Lanka tour of India
1/5/2023,T20,India,Sri Lanka,16 runs,"Maharashtra Cricket Association Stadium, Pune",2023,male,India,field,MD Shanaka,Sri Lanka tour of India
1/7/2023,T20,India,Opponent,91 runs,"Saurashtra Cricket Association Stadium, Rajkot",2023,male,India,bat,SA Yadav,Sri Lanka tour of India
1/10/2023,ODI,India,Opponent,67 runs,"Barsapara Cricket Stadium, Guwahati",2023,male,Sri Lanka,field,V Kohli,Sri Lanka tour of India
1/12/2023,ODI,India,Opponent,4 wickets,"Eden Gardens, Kolkata",2023,male,Sri Lanka,bat,Kuldeep Yadav,Sri Lanka tour of India
1/15/2023,ODI,India,Opponent,317 runs,"Greenfield International Stadium, Thiruvananthapuram",2023,male,India,bat,V Kohli,Sri Lanka tour of India
2/10/2023,T20,South Africa,Sri Lanka,3 runs,"Newlands, Cape Town",2023,female,South Africa,field,AC Jayangani,ICC Women's World Twenty20
2/12/2023,T20,Bangladesh,Sri Lanka,7 wickets,"Newlands, Cape Town",2023,female,Bangladesh,bat,H Madavi,ICC Women's World Twenty20
2/16/2023,T20,Australia,Opponent,10 wickets,"St George's Park, Gqeberha",2023,female,Australia,field,AJ Healy,ICC Women's World Twenty20
2/19/2023,T20,New Zealand,Opponent,102 runs,"Boland Park, Paarl",2023,female,New Zealand,bat,AC Kerr,ICC Women's World Twenty20
3/9/2023,Test,New Zealand,Opponent,2 wickets,"Hagley Oval, Christchurch",2023,male,New Zealand,field,DJ Mitchell,Sri Lanka tour of New Zealand
3/17/2023,Test,New Zealand,Opponent,58 runs,"Basin Reserve, Wellington",2023,male,Sri Lanka,field,HM Nicholls,Sri Lanka tour of New Zealand
3/25/2023,ODI,New Zealand,Opponent,198 runs,"Eden Park, Auckland",2023,male,Sri Lanka,field,HB Shipley,Sri Lanka tour of New Zealand
3/31/2023,ODI,New Zealand,Opponent,6 wickets,"Seddon Park, Hamilton",2023,male,Sri Lanka,bat,WA Young,Sri Lanka tour of New Zealand
4/2/2023,T20,New Zealand,Tie,,"Eden Park, Auckland",2023,male,New Zealand,field,KIC Asalanka,Sri Lanka tour of New Zealand
4/5/2023,T20,New Zealand,Opponent,9 wickets,"University Oval, Dunedin",2023,male,New Zealand,field,AF Milne,Sri Lanka tour of New Zealand
4/8/2023,T20,New Zealand,Opponent,4 wickets,"John Davies Oval, Queenstown",2023,male,New Zealand,field,TL Seifert,Sri Lanka tour of New Zealand
4/16/2023,Test,Ireland,Sri Lanka,280 runs,Galle International Stadium,2023,male,Sri Lanka,bat,NGRP Jayasuriya,Ireland tour of Sri Lanka
4/24/2023,Test,Ireland,Sri Lanka,10 runs,Galle International Stadium,2023,male,Ireland,bat,NGRP Jayasuriya,Ireland tour of Sri Lanka
4/29/2023,ODI,Bangladesh,No Result,,"P Sara Oval, Colombo",2023,female,Sri Lanka,bat,,Bangladesh Women tour of Sri Lanka
5/4/2023,ODI,Bangladesh,Sri Lanka,58 runs,"Sinhalese Sports Club Ground, Colombo",2023,female,Sri Lanka,bat,,Bangladesh Women tour of Sri Lanka
5/9/2023,T20,Bangladesh,Opponent,6 wickets,"Sinhalese Sports Club Ground, Colombo",2023,female,Sri Lanka,bat,,Bangladesh Women tour of Sri Lanka
5/11/2023,T20,Bangladesh,Sri Lanka,7 wickets,"Sinhalese Sports Club Ground, Colombo",2023,female,Sri Lanka,field,WK Dilhari,Bangladesh Women tour of Sri Lanka
5/12/2023,T20,Bangladesh,Sri Lanka,44 runs,"Sinhalese Sports Club Ground, Colombo",2023,female,Sri Lanka,bat,NND de Silva,Bangladesh Women tour of Sri Lanka
